Judul,Harga_Rupiah,Provinsi,Kota,Kecamatan,Kamar_Tidur,Kamar_Mandi,Luas_Tanah_m2,Luas_Bangunan_m2,Daya_Listrik_Watt,Jumlah_Lantai,Tipe_Properti
"Dijual Rumah Elit Exclusive di Balikpapan Selatan, Balikpapan",6950000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,3,780.0,400.0,16500.0,1.0,secondary
Rumah Modern Minimalis 5 KT Siap Huni di Balikpapan Utara,1500000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,5,4,180.0,220.0,2200.0,2.0,secondary
"Hunian Cantik Modern Lb 72m2 di Balikpapan Utara, Balikpapan",1400000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,2,3,90.0,72.0,4400.0,2.0,secondary
"Dijual Rumah Mewah Exclusive di Balikpapan Selatan, Balikpapan",4500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,3,200.0,200.0,3500.0,2.0,secondary
"Hunian Eksklusif Dijual LT 200m2 di Balikpapan Kota, Balikpapan",2800000000,Kalimantan Timur,Balikpapan,Balikpapan Kota,3,3,200.0,155.0,0.0,2.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Lengkap di Balikpapan Selatan, Balikpapan",3000000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,3,160.0,300.0,0.0,1.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Komplit di Balikpapan Selatan, Balikpapan",4500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,3,430.0,353.0,4400.0,2.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Bagus dan Strategis di Balikpapan Utara,2000000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,3,3,165.0,200.0,2200.0,2.0,secondary
For Sale Rumah 5 Kamar Lokasi Ideal Nyaman dan Strategis di Balikpapan Utara,1500000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,5,4,180.0,220.0,2200.0,2.0,secondary
Dijual Rumah Strategis Bagus Punya 2 KT di Balikpapan Selatan Balikpapan -,850000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,2,1,88.0,88.0,2200.0,1.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Balikpapan Selatan, Balikpapan",6375000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,4,475.0,400.0,0.0,1.0,secondary
Rumah Modern Cantik 2 KT Bisa Langsung Pindah di Balikpapan Selatan,1700000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,2,1,150.0,60.0,4400.0,1.0,secondary
Dijual Rumah Strategis Bagus Punya 3 KT di Balikpapan Kota Balikpapan -,1900000000,Kalimantan Timur,Balikpapan,Balikpapan Kota,3,2,72.0,74.0,0.0,2.0,secondary
For Sale Rumah 2 Kamar Lokasi Ideal Bagus dan Strategis di Balikpapan Utara,850000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,2,2,104.0,86.0,1300.0,2.0,secondary
"Hunian Cantik Minimalis Lb 117m2 di Balikpapan Utara, Balikpapan",2100000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,3,3,128.0,117.0,2200.0,2.0,secondary
"Rumah Mewah Siap Huni LT 674m2 di Balikpapan Selatan, Balikpapan",4500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,5,5,674.0,200.0,4400.0,2.0,secondary
"Hot Offer Hunian Premium Ideal dan Luas di Balikpapan Tengah, Balikpapan",4500000000,Kalimantan Timur,Balikpapan,Balikpapan Tengah,0,0,422.0,840.0,3500.0,1.0,secondary
Rumah Modern Cantik 3 KT Siap Huni di Balikpapan Selatan,1650000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,1,220.0,73.0,2200.0,1.0,secondary
"Hot Offer Hunian Mewah Ideal dan Luas di Balikpapan Selatan, Balikpapan",4500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,5,5,674.0,200.0,4400.0,2.0,secondary
Dijual Rumah 4 Kamar Lokasi Strategis Nyaman dan Strategis di Balikpapan Selatan,1900000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,2,112.0,176.0,5500.0,2.0,secondary
Rumah Modern Minimalis 2 KT Siap Huni di Balikpapan Selatan,825000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,2,1,90.0,55.0,2200.0,1.0,secondary
"Hunian Mewah Dijual LT 180m2 di Balikpapan Utara, Balikpapan",2600000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,3,3,180.0,160.0,2200.0,2.0,secondary
"Jual Rumah Bagus Siap Huni LB 57m2 di Balikpapan Utara, Balikpapan",1400000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,2,2,90.0,57.0,0.0,2.0,secondary
Rumah Modern Cantik 3 Kamar Bisa Langsung Pindah di Balikpapan Selatan,1500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,3,112.0,85.0,1300.0,2.0,secondary
"For Sale Rumah Mewah Exclusive di Balikpapan Timur, Balikpapan",3000000000,Kalimantan Timur,Balikpapan,Balikpapan Timur,3,3,191.0,191.0,2200.0,1.0,secondary
Dijual Cepat Rumah Siap Huni LT 163m2 LB 245m2 di Balikpapan Cocok untuk Hunian,1000000000,Kalimantan Timur,Balikpapan,,0,0,163.0,245.0,0.0,2.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Balikpapan Timur, Balikpapan",3000000000,Kalimantan Timur,Balikpapan,Balikpapan Timur,4,4,162.0,145.0,2200.0,1.0,secondary
Rumah Modern Minimalis 3 Kamar Bisa Langsung Pindah di Balikpapan Selatan,1750000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,3,120.0,100.0,5500.0,2.0,secondary
"Rumah Mewah Siap Huni LT 265m2 di Balikpapan Selatan, Balikpapan",3400000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,3,265.0,200.0,3500.0,2.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Balikpapan Selatan Balikpapan SHM,1750000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,3,120.0,100.0,5500.0,2.0,secondary
"Hunian Eksklusif Dijual LT 285m2 di Balikpapan Selatan, Balikpapan",7000000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,3,2,285.0,120.0,3500.0,2.0,secondary
Dijual Rumah Strategis Bagus Punya 3 KT di Balikpapan Timur Balikpapan -,600000000,Kalimantan Timur,Balikpapan,Balikpapan Timur,3,3,117.0,90.0,900.0,1.0,secondary
Dijual Rumah Minimalis Bagus Punya 3 KT di Balikpapan Utara Balikpapan SHM,900000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,3,2,156.0,160.0,2200.0,2.0,secondary
"Hunian Cantik Modern Lb 220m2 di Balikpapan Utara, Balikpapan",1900000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,4,2,165.0,220.0,2200.0,2.0,secondary
Dijual Rumah Minimalis Bagus Punya 4 KT di Balikpapan Utara Balikpapan -,1500000000,Kalimantan Timur,Balikpapan,Balikpapan Utara,4,3,246.0,200.0,2200.0,2.0,secondary
"Jual Rumah Favorit Siap Huni LB 121m2 di Balikpapan Selatan, Balikpapan",1500000000,Kalimantan Timur,Balikpapan,Balikpapan Selatan,4,3,121.0,121.0,0.0,2.0,secondary
Hunian Strategis 2 KT LB 36m2 Kondisi Bagus di Tanjung Siapiapi,166000000,Sumatera Selatan,Palembang,,2,1,91.0,36.0,1300.0,1.0,secondary
"Dijual Hunian Rumah Terawat 3 KT di Sukarame, Palembang",1100000000,Sumatera Selatan,Palembang,,3,2,111.0,63.0,2200.0,2.0,secondary
"Rumah Modern LB/LT 39m2/72m2 Siap Huni Area Sukarame, Palembang",420000000,Sumatera Selatan,Palembang,,2,1,72.0,39.0,0.0,1.0,secondary
Rumah Minimalis Favorit Dijual di Sukarami LT 72m2,425000000,Sumatera Selatan,Palembang,Sukarami,2,1,72.0,45.0,0.0,1.0,secondary
Rumah Murah LT 96m2 di Sukarame Lingkungan Asri,485000000,Sumatera Selatan,Palembang,,2,1,96.0,50.0,0.0,1.0,secondary
Jual Rumah Murah Meriah Sukarami Punya 2 Kamar & LT 92m2,435000000,Sumatera Selatan,Palembang,Sukarami,2,1,92.0,36.0,0.0,1.0,secondary
Hunian Nyaman 2 KT Harga Terjangkau di Sukarame Palembang,395000000,Sumatera Selatan,Palembang,,2,1,72.0,39.0,0.0,1.0,secondary
For Sale Rumah 6 Kamar Lokasi Strategis Nyaman dan Strategis di Sako,1000000000,Sumatera Selatan,Palembang,Sako,6,3,200.0,150.0,0.0,1.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Lengkap di Ilir Timur II, Palembang",6500000010,Sumatera Selatan,Palembang,Ilir Timur Ii,5,4,2000.0,210.0,2200.0,1.0,secondary
Siap Huni Hunian Elit 10 Kamar di Ilir Barat I Dekat ke Mana Pun,2950000000,Sumatera Selatan,Palembang,Ilir Barat I,10,4,930.0,700.0,0.0,1.0,secondary
Siap Huni Hunian Elit 5 Kamar di Sako Dekat ke Mana Pun,8000000000,Sumatera Selatan,Palembang,Sako,5,5,800.0,400.0,0.0,2.0,secondary
Rumah Luas Asri 3 KT Siap Huni di Sukarame Palembang,980000000,Sumatera Selatan,Palembang,,3,2,168.0,100.0,0.0,2.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Lengkap di Kemuning, Palembang",5500000000,Sumatera Selatan,Palembang,Kemuning,6,4,330.0,360.0,0.0,1.0,secondary
"Dijual Rumah Mewah Exclusive di Ilir Barat II, Palembang",17500000000,Sumatera Selatan,Palembang,Ilir Barat Ii,7,7,1170.0,510.0,0.0,1.0,secondary
Rumah Modern Minimalis 3 Kamar Bisa Langsung Pindah di Alang Alang Lebar,2200000000,Sumatera Selatan,Palembang,Alang Alang Lebar,3,3,165.0,173.0,0.0,2.0,secondary
Jual Rumah Minimalis Bagus Punya 4 KT di Jakabaring Palembang SHM,1800000000,Sumatera Selatan,Palembang,Jakabaring,4,2,133.0,300.0,0.0,2.0,secondary
Dijual Rumah 5 Kamar Lokasi Ideal Nyaman dan Strategis di Sukarami,950000000,Sumatera Selatan,Palembang,Sukarami,5,4,457.0,250.0,0.0,1.0,secondary
"Best Deal Hunian Mewah Ideal dan Luas di Ilir Timur II, Palembang",2600000000,Sumatera Selatan,Palembang,Ilir Timur Ii,4,3,258.0,135.0,0.0,2.0,secondary
For Sale Rumah 3 Kamar Lokasi Strategis Nyaman dan Strategis di Alang Alang Lebar,850000000,Sumatera Selatan,Palembang,Alang Alang Lebar,3,2,96.0,108.0,0.0,2.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 120m2 di Ilir Timur I, Palembang",660000000,Sumatera Selatan,Palembang,Ilir Timur I,4,2,160.0,120.0,0.0,2.0,secondary
Dijual Rumah Strategis Bagus Punya 3 KT di Seberang Ulu II Palembang SHM,2200000000,Sumatera Selatan,Palembang,Seberang Ulu Ii,3,1,351.0,120.0,2200.0,1.0,secondary
"Dijual Rumah Luas Megah Dengan View Eksklusif di Sukarame, Palembang",5000000000,Sumatera Selatan,Palembang,,6,7,1000.0,700.0,0.0,2.0,secondary
Dijual Rumah 5 Kamar Lokasi Strategis Bagus dan Strategis di Ilir Barat I,1500000000,Sumatera Selatan,Palembang,Ilir Barat I,5,3,200.0,150.0,0.0,2.0,secondary
Rumah Sederhana Dijual di Sako 2 Kamar dengan Luas Tanah 154m2,400000000,Sumatera Selatan,Palembang,Sako,2,2,154.0,88.0,1300.0,1.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Lengkap di Ilir Timur II, Palembang",2870000000,Sumatera Selatan,Palembang,Ilir Timur Ii,0,0,258.0,135.0,2200.0,1.0,secondary
Jual Rumah Murah Meriah Ilir Timur I Punya 0 Kamar & LT 90m2,399999999,Sumatera Selatan,Palembang,Ilir Timur I,0,0,90.0,70.0,1300.0,1.0,secondary
"Hunian Cantik Modern Lb 110m2 di Ilir Barat I, Palembang",1200000000,Sumatera Selatan,Palembang,Ilir Barat I,3,2,300.0,110.0,0.0,1.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Ilir Barat I, Palembang",3500000000,Sumatera Selatan,Palembang,Ilir Barat I,6,4,334.0,300.0,0.0,1.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Nyaman dan Strategis di Kalidoni,1200000000,Sumatera Selatan,Palembang,Kalidoni,3,3,178.0,200.0,0.0,2.0,secondary
"For Sale Rumah Elit Exclusive di Kalidoni, Palembang",4000000000,Sumatera Selatan,Palembang,Kalidoni,6,4,786.0,100.0,0.0,1.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 120m2 di Sako, Palembang",650000000,Sumatera Selatan,Palembang,Sako,3,1,135.0,120.0,0.0,1.0,secondary
Dijual Rumah Strategis Bagus Punya 3 KT di Kalidoni Palembang SHM,1850000000,Sumatera Selatan,Palembang,Kalidoni,3,2,240.0,90.0,1300.0,1.0,secondary
"Jual Rumah Bagus Siap Huni LB 350m2 di Ilir Barat I, Palembang",1899000000,Sumatera Selatan,Palembang,Ilir Barat I,3,3,266.0,350.0,1300.0,2.0,secondary
Rumah Modern 3 KT di Sukarame Palembang Unfurnished,800000000,Sumatera Selatan,Palembang,,3,2,300.0,100.0,0.0,1.0,secondary
Dijual Rumah 3 Kamar Lokasi Strategis Nyaman dan Strategis di Sako,650000000,Sumatera Selatan,Palembang,Sako,3,1,135.0,120.0,0.0,1.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 200m2 di Jakabaring, Palembang",683000000,Sumatera Selatan,Palembang,Jakabaring,3,2,204.0,200.0,0.0,2.0,secondary
Dijual Rumah Strategis Bagus Punya 2 KT di Ilir Barat I Palembang SHM,800000000,Sumatera Selatan,Palembang,Ilir Barat I,2,2,126.0,70.0,0.0,2.0,secondary
"Jual Rumah Favorit Siap Huni LB 125m2 di Ilir Timur II, Palembang",2500000000,Sumatera Selatan,Palembang,Ilir Timur Ii,4,3,124.0,125.0,0.0,2.0,secondary
Rumah Modern Minimalis 4 Kamar Siap Huni di Ilir Timur II,2500000000,Sumatera Selatan,Palembang,Ilir Timur Ii,4,3,108.0,145.0,0.0,2.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Ilir Timur II, Palembang",3000000000,Sumatera Selatan,Palembang,Ilir Timur Ii,3,2,167.0,170.0,0.0,2.0,secondary
For Sale Rumah 4 Kamar Lokasi Ideal Nyaman dan Strategis di Alang Alang Lebar,1500000000,Sumatera Selatan,Palembang,Alang Alang Lebar,4,3,270.0,230.0,2200.0,0.0,secondary
Jual Rumah Minimalis Bagus Punya 2 KT di Alang Alang Lebar Palembang SHM,800000000,Sumatera Selatan,Palembang,Alang Alang Lebar,2,1,179.0,80.0,1300.0,0.0,secondary
Dijual Rumah 3 Kamar Lokasi Ideal Bagus dan Strategis di Ilir Timur II,1600000000,Sumatera Selatan,Palembang,Ilir Timur Ii,3,2,145.0,180.0,2200.0,0.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Komplit di Ilir Timur I, Palembang",3000000000,Sumatera Selatan,Palembang,Ilir Timur I,6,4,872.0,365.0,2200.0,0.0,secondary
"Dijual Rumah Mewah Exclusive di Kalidoni, Palembang",4000000000,Sumatera Selatan,Palembang,Kalidoni,4,3,290.0,264.0,4400.0,0.0,secondary
For Sale Rumah 3 Kamar Lokasi Ideal Bagus dan Strategis di Kemuning,2500000000,Sumatera Selatan,Palembang,Kemuning,3,3,148.0,165.0,4400.0,0.0,secondary
Rumah Modern Cantik 5 KT Bisa Langsung Pindah di Ilir Barat I,1900000000,Sumatera Selatan,Palembang,Ilir Barat I,5,4,225.0,203.0,2200.0,0.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Bukit Kecil Palembang SHM,1800000000,Sumatera Selatan,Palembang,Bukit Kecil,3,2,222.0,200.0,1300.0,1.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Lengkap di Ilir Barat I, Palembang",11000000000,Sumatera Selatan,Palembang,Ilir Barat I,4,3,700.0,250.0,0.0,1.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Lengkap di Alang Alang Lebar, Palembang",2880000000,Sumatera Selatan,Palembang,Alang Alang Lebar,6,3,279.0,350.0,0.0,2.0,secondary
Rumah Modern Cantik 2 KT Bisa Langsung Pindah di Sako,800000000,Sumatera Selatan,Palembang,Sako,2,1,120.0,110.0,0.0,1.0,secondary
Dijual Rumah Strategis Bagus Punya 3 KT di Sako Palembang SHM,600000000,Sumatera Selatan,Palembang,Sako,3,2,72.0,90.0,1300.0,1.0,secondary
Dijual Rumah Minimalis Bagus Punya 3 KT di Sako Palembang SHM,650000000,Sumatera Selatan,Palembang,Sako,3,1,148.0,71.0,1300.0,1.0,secondary
Dijual Rumah 2 Kamar Lokasi Strategis Bagus dan Strategis di Sako,530000000,Sumatera Selatan,Palembang,Sako,2,2,109.0,60.0,1300.0,1.0,secondary
Hunian Nyaman Asri 3 KT Siap Huni di Sukarame Palembang,1000000000,Sumatera Selatan,Palembang,,3,2,217.0,150.0,1300.0,1.0,secondary
"Hunian Cantik Modern Lb 180m2 di Ilir Timur II, Palembang",1281250000,Sumatera Selatan,Palembang,Ilir Timur Ii,9,3,238.0,180.0,2200.0,1.0,secondary
Rumah Modern 2 KT di Sukarame Palembang,1400000000,Sumatera Selatan,Palembang,,2,2,164.0,120.0,1300.0,1.0,secondary
"Hunian Cantik Minimalis Lb 180m2 di Sukarami, Palembang",1490000000,Sumatera Selatan,Palembang,Sukarami,4,2,210.0,180.0,0.0,0.0,secondary
Dijual Rumah 4 Kamar Lokasi Strategis Bagus dan Strategis di Sako,1300000000,Sumatera Selatan,Palembang,Sako,4,3,105.0,150.0,0.0,2.0,secondary
For Sale Rumah 4 Kamar Lokasi Ideal Bagus dan Strategis di Sukarami,950000000,Sumatera Selatan,Palembang,Sukarami,4,3,150.0,216.0,2200.0,2.0,secondary
"Hunian Cantik Modern Lb 63m2 di Sukarami, Palembang",750000000,Sumatera Selatan,Palembang,Sukarami,3,3,90.0,63.0,0.0,1.0,secondary
Rumah Minimalis 4 Kamar LT 240m2 di Sukarame,1950000000,Sumatera Selatan,Palembang,,4,3,240.0,300.0,0.0,1.0,secondary
"Dijual Rumah Mewah Exclusive di Ilir Barat I, Palembang",2700000000,Sumatera Selatan,Palembang,Ilir Barat I,5,2,332.0,160.0,0.0,1.0,secondary
"For Sale Rumah Mewah Exclusive di Ilir Timur II, Palembang",4200000000,Sumatera Selatan,Palembang,Ilir Timur Ii,4,3,208.0,180.0,0.0,2.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Komplit di Alang Alang Lebar, Palembang",2600000000,Sumatera Selatan,Palembang,Alang Alang Lebar,4,3,416.0,300.0,0.0,1.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Lengkap di Ilir Barat I, Palembang",3900000000,Sumatera Selatan,Palembang,Ilir Barat I,4,3,400.0,200.0,0.0,1.0,secondary
Rumah Modern Cantik 3 Kamar Siap Huni di Ilir Timur II,2500000000,Sumatera Selatan,Palembang,Ilir Timur Ii,3,3,108.0,120.0,0.0,2.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 310m2 di Sukarami, Palembang",1490000000,Sumatera Selatan,Palembang,Sukarami,0,0,900.0,310.0,0.0,2.0,secondary
Siap Huni Rumah Mewah 3 Kamar di Kalidoni Dekat ke Mana Saja,7000000000,Sumatera Selatan,Palembang,Kalidoni,3,2,2000.0,160.0,900.0,0.0,secondary
Dijual Rumah 4 Kamar Lokasi Ideal Nyaman dan Strategis di Ilir Timur II,2000000000,Sumatera Selatan,Palembang,Ilir Timur Ii,4,4,120.0,200.0,2200.0,0.0,secondary
"Rumah Modern LB/LT 96m2/130m2 Siap Huni di Sukarame, Palembang",450000000,Sumatera Selatan,Palembang,,3,2,130.0,96.0,2200.0,0.0,secondary
Hunian Strategis 2 KT LB 51m2 Kondisi Bagus di Sukarame,390000000,Sumatera Selatan,Palembang,,2,1,112.0,51.0,1300.0,0.0,secondary
"Hunian Mewah Siap Huni LT 140m2 di Kalidoni, Palembang",700000000000,Sumatera Selatan,Palembang,Kalidoni,3,1,140.0,69.0,0.0,1.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 70m2 di Kalidoni, Palembang",750000000,Sumatera Selatan,Palembang,Kalidoni,3,2,212.0,70.0,0.0,1.0,secondary
"For Sale Rumah Elit Exclusive di Ilir Timur II, Palembang",3800000000,Sumatera Selatan,Palembang,Ilir Timur Ii,4,4,114.0,270.0,3500.0,3.0,secondary
Dijual Rumah Minimalis Bagus Punya 2 KT di Kalidoni Palembang SHM,1300000000,Sumatera Selatan,Palembang,Kalidoni,2,1,567.0,90.0,0.0,1.0,secondary
For Sale Rumah 2 Kamar Lokasi Strategis Nyaman dan Strategis di Alang Alang Lebar,1600000000,Sumatera Selatan,Palembang,Alang Alang Lebar,2,1,567.0,90.0,0.0,1.0,secondary
"Dijual Cepat Rumah Favorit Siap Huni LB 100m2 di Alang Alang Lebar, Palembang",750000000,Sumatera Selatan,Palembang,Alang Alang Lebar,2,1,136.0,100.0,0.0,1.0,secondary
"Dijual Hunian Mewah dengan Fasilitas Sekitar Komplit di Alang Alang Lebar, Palembang",800000000000,Sumatera Selatan,Palembang,Alang Alang Lebar,2,1,133.0,75.0,0.0,1.0,secondary
Dijual Rumah Minimalis Bagus Punya 3 KT di Kemuning Palembang SHM,1900000000,Sumatera Selatan,Palembang,Kemuning,3,2,143.0,140.0,0.0,1.0,secondary
"Rumah Mewah Dijual LT 255m2 di Kalidoni, Palembang",4200000000,Sumatera Selatan,Palembang,Kalidoni,6,4,255.0,100.0,0.0,2.0,secondary
"Rumah Terjangkau Dijual Area Sematang Borang, Palembang Harga Rp 300 Juta",300000000,Sumatera Selatan,Palembang,Sematang Borang,2,1,84.0,45.0,1300.0,1.0,secondary
"Hot Offer Hunian Premium Ideal dan Luas di Alang Alang Lebar, Palembang",4500000000,Sumatera Selatan,Palembang,Alang Alang Lebar,16,14,1260.0,400.0,5500.0,2.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 57m2 di Alang Alang Lebar, Palembang",720000000,Sumatera Selatan,Palembang,Alang Alang Lebar,2,1,70.0,57.0,2200.0,2.0,secondary
Rumah Modern Cantik 3 KT Siap Huni di Sako,880000000,Sumatera Selatan,Palembang,Sako,3,2,152.0,90.0,2200.0,1.0,secondary
"Hunian Cantik Minimalis Lb 200m2 di Ilir Barat I, Palembang",1500000000,Sumatera Selatan,Palembang,Ilir Barat I,5,2,108.0,200.0,2200.0,1.0,secondary
"Jual Rumah Favorit Siap Huni LB 200m2 di Sako, Palembang",750000000,Sumatera Selatan,Palembang,Sako,3,2,149.0,200.0,3500.0,0.0,secondary
Rumah Minimalis 3 KT LT 150m2 di Sukarame,920000000,Sumatera Selatan,Palembang,,3,2,150.0,110.0,2200.0,0.0,secondary
"For Sale Hunian Rumah Terawat 5 Kamar di Sukarame, Palembang",1000000000,Sumatera Selatan,Palembang,,5,2,119.0,200.0,3500.0,0.0,secondary
Jual Rumah Minimalis Bagus Punya 4 KT di Ilir Timur II Palembang SHM,2000000000,Sumatera Selatan,Palembang,Ilir Timur Ii,4,3,300.0,200.0,0.0,1.0,secondary
Rumah Idaman 3 KT Harga Terjangkau di Sukarame Palembang,485000000,Sumatera Selatan,Palembang,,3,1,96.0,50.0,0.0,1.0,secondary
Rumah Modern Minimalis 2 Kamar Siap Huni di Alang Alang Lebar,700000000,Sumatera Selatan,Palembang,Alang Alang Lebar,2,1,90.0,47.0,1300.0,0.0,secondary
Jual Rumah Strategis Bagus Punya 3 KT di Ilir Timur I Palembang SHM,1000000000,Sumatera Selatan,Palembang,Ilir Timur I,3,2,110.0,200.0,2200.0,3.0,secondary
Rumah Modern Minimalis 0 KT Bisa Langsung Pindah di Kalidoni,1700000000,Sumatera Selatan,Palembang,Kalidoni,0,0,300.0,270.0,0.0,1.0,secondary
Jual rumah murah tengah kota Palembang,1300000000,Sumatera Selatan,Palembang,Ilir Timur I,2,2,105.0,160.0,2200.0,2.0,secondary
"Dijual Cepat Rumah Bagus Siap Huni LB 58m2 di Sukarami, Palembang",600000000,Sumatera Selatan,Palembang,Sukarami,2,2,87.0,58.0,1300.0,1.0,secondary
"Dijual Rumah Premium dengan Fasilitas Sekitar Komplit di Ilir Barat I, Palembang",3750000000,Sumatera Selatan,Palembang,Ilir Barat I,5,3,356.0,253.0,0.0,2.0,secondary
FOR SALE,4500000000,Sumatera Selatan,Palembang,Ilir Barat I,3,3,340.0,450.0,5000.0,2.0,secondary
For Sale Rumah 2 Kamar Lokasi Strategis Bagus dan Strategis di Jakabaring,520000000,Sumatera Selatan,Palembang,Jakabaring,2,1,91.0,60.0,0.0,1.0,secondary
Rumah Modern Cantik 2 KT Bisa Langsung Pindah di Jakabaring,888000000,Sumatera Selatan,Palembang,Jakabaring,2,1,224.0,60.0,0.0,1.0,secondary
Dijual Rumah 2 Kamar Lokasi Ideal Bagus dan Strategis di Jakabaring,520000000,Sumatera Selatan,Palembang,Jakabaring,2,1,91.0,60.0,0.0,1.0,secondary
"Best Deal Hunian Premium Ideal dan Luas di Kertapati, Palembang",7300000000,Sumatera Selatan,Palembang,Kertapati,6,6,390.0,356.0,0.0,3.0,secondary
Rumah Modern Cantik 4 Kamar Siap Huni di Kemuning,1800000000,Sumatera Selatan,Palembang,Kemuning,4,3,360.0,235.0,0.0,2.0,secondary
Dijual Rumah 5 Kamar Lokasi Strategis Bagus dan Strategis di Kalidoni,1500000000,Sumatera Selatan,Palembang,Kalidoni,5,4,142.0,270.0,0.0,3.0,secondary
"Rumah Strategis Modern Lb 150m2 di Sako, Palembang",820000000,Sumatera Selatan,Palembang,Sako,3,3,96.0,150.0,0.0,2.0,secondary
PROMO MEI,166000000,Sumatera Selatan,Palembang,Sukarami,2,1,91.0,36.0,1300.0,5.0,secondary
"Rumah Eksklusif Siap Huni LT 1358m2 di Ilir Barat II, Palembang",14900000000,Sumatera Selatan,Palembang,Ilir Barat Ii,8,3,1358.0,818.0,4400.0,1.0,secondary
Dijual Rumah Murah di Sako Palembang Harga Rp 300 Juta LT 87m2,300000000,Sumatera Selatan,Palembang,Sako,2,1,87.0,54.0,1300.0,1.0,secondary
